Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg),Input Signal Magnitude (dB)
106.3326571637161,-0.09999372873923851,-1.386415868009891,-29.99152471917618,-0.1037883885477065
109.6478196143185,-0.1049267213177211,-1.456092537598259,-30.73195600747729,-0.1089235926969391
113.0663397949639,-0.1100442175470014,-1.528897043773871,-31.48165631303695,-0.114402324274789
116.5914401179832,-0.1153046744902507,-1.604383944075402,-32.24264818064655,-0.1198263136332693
120.2264434617413,-0.1207896297747914,-1.682711025691935,-33.01123794727773,-0.1251837846493888
123.9747763028944,-0.1261376674543327,-1.76468955191175,-33.78862464868381,-0.130790805054986
127.8399719463024,-0.1317962060649222,-1.850318852741653,-34.57420613009036,-0.1366848368350132
131.8256738556407,-0.1375826076894519,-1.938294438675962,-35.36967652056404,-0.1423150964461118
135.9356390878526,-0.1434195196735091,-2.030234904312143,-36.16794724855015,-0.148511469065302
140.173741834677,-0.1496218433827279,-2.12520875672162,-36.97580921301119,-0.154290757001745
144.5439770745927,-0.1552938854818672,-2.2239559993082,-37.78827928776322,-0.1603877399639676
149.0504643386196,-0.1614545820134618,-2.326547305024778,-38.60521737305214,-0.1666145495489199
153.6974515935272,-0.16758026843933,-2.432482922104343,-39.42738613278122,-0.1725728711751097
158.4893192461113,-0.1737868522048777,-2.541655157942166,-40.25191963235882,-0.1788822302431553
163.4305842723138,-0.1798153452008212,-2.654743175803541,-41.08222235154049,-0.1850087917230374
168.5259044750751,-0.1860967277181,-2.771786502489415,-41.91309334732582,-0.1914089781624352
173.7800828749375,-0.1924351602269819,-2.892234339196574,-42.74527795835249,-0.1978538197722797
179.1980722375334,-0.1987023858073911,-3.015909143856581,-43.57940731760472,-0.2041056320780782
184.7849797422291,-0.2051682870172014,-3.143454803413856,-44.41560854807381,-0.2103058309089025
190.5460717963248,-0.2114654544112141,-3.274516454968712,-45.24751995988681,-0.2165095833197493
196.4867789993467,-0.217453660070091,-3.409845055939307,-46.08216952893438,-0.2225175100451522
202.6127012621143,-0.2235627732880082,-3.548226847734782,-46.91446576025415,-0.2287721755887095
208.929613085404,-0.2295574454633919,-3.690815292990068,-47.74284094311766,-0.2350704220313085
215.4434690031883,-0.2358292610037498,-3.836792728681275,-48.56855746479521,-0.2410868791636897
222.1604091955812,-0.2417643929391826,-3.986356973664452,-49.39041809618323,-0.2470835187885645
229.0867652767774,-0.2480243627445823,-4.139289122141639,-50.20954679807413,-0.2532232706935724
236.2290662634462,-0.2535542905559716,-4.295998926532178,-51.02021283585474,-0.258813144200917
243.5940447292027,-0.2592582136127262,-4.456413486411535,-51.82754842799229,-0.2646990945796159
251.1886431509579,-0.2650988260594148,-4.619511901181969,-52.62984149492554,-0.2700170003807594
259.0200204531324,-0.2707166793341836,-4.786546719342468,-53.42465669678976,-0.2757628222811241
267.0955587558985,-0.2761707541988341,-4.956518183054756,-54.21164241222144,-0.2813607602098149
275.4228703338166,-0.2817266957902446,-5.130074331602351,-54.99128447476695,-0.2862725188056551
284.0098047914215,-0.2869495272721649,-5.306406818956907,-55.7617015073665,-0.2917045812035097
292.8644564625235,-0.2920778418707836,-5.485688236258115,-56.52128266678602,-0.2966992941609726
301.9951720402016,-0.2968779989078223,-5.6678199974909,-57.27543417315792,-0.3017342864864315
311.410558444676,-0.3018381903080867,-5.854363979928175,-58.02030755784931,-0.3063475598551974
321.1194909364822,-0.3064533514801973,-6.042383299301008,-58.75479606725125,-0.3109924370691974
331.1311214825911,-0.311328929963625,-6.233637608890758,-59.47597366734087,-0.3157297472462589
341.4548873833603,-0.3152566159921125,-6.427676388739252,-60.18957178691019,-0.3195342184218214
352.1005201684519,-0.3198548241629579,-6.625286242653688,-60.8942535417348,-0.3240945436237255
363.0780547701014,-0.3240800901234419,-6.823727466987899,-61.58318466718485,-0.3280558321406584
374.3978389823811,-0.3278739799490759,-7.02596291340196,-62.26573293029364,-0.332026747641162
386.0705432153813,-0.331907267868452,-7.230158020461795,-62.93313407805441,-0.3359022937685168
398.1071705534973,-0.3357133866964231,-7.437583518338963,-63.59249896140087,-0.3394883665873522
410.5190671273078,-0.3394894995532179,-7.646651004096444,-64.2345218380792,-0.3428521919930633
423.3179328088209,-0.3429404746235929,-7.857161127390598,-64.8729693469421,-0.3463703593175731
436.5158322401659,-0.3464207076172635,-8.07075648826766,-65.49279862117744,-0.3493611008488287
450.1252062061337,-0.3493059153183073,-8.286414515704294,-66.10491548238733,-0.3529235296658677
464.158883361278,-0.3526314951047246,-8.504080412342693,-66.69593922133097,-0.3557310527764832
478.6300923226382,-0.3548811283460865,-8.7220538023494,-67.28607686326778,-0.3589408474459735
493.5524741394807,-0.358628175021365,-8.943685516674456,-67.85672177383412,-0.3612391260579256
508.9400951518091,-0.3609746645915723,-9.166069389908868,-68.42090952547017,-0.3638643870086554
524.8074602497726,-0.3637087230190563,-9.390127403469107,-68.97055984860305,-0.3664058550788427
541.1695265464638,-0.3664363501175651,-9.617276972015654,-69.5033373406268,-0.3686408181120701
558.0417174769964,-0.3689321742514279,-9.84401307471296,-70.03820602966591,-0.3708684340708821
575.4399373371569,-0.370927094821269,-10.07392495167227,-70.55338981537265,-0.3731787543624723
593.380586275328,-0.3730818803563702,-10.30383427617186,-71.052168143139,-0.3752219384009625
611.8805757518219,-0.375254456836824,-10.53539089331146,-71.54806339020693,-0.376953740759782
630.9573444801933,-0.3769463550124319,-10.77031340693495,-72.02833338451086,-0.3790304858185869
650.628874865557,-0.3788668936014551,-11.00396466388087,-72.49590721545924,-0.3809536763389695
670.9137099554113,-0.3806663998704946,-11.23926737068512,-72.95289753980461,-0.3821252150537566
691.8309709189366,-0.3824814469855579,-11.47679432554463,-73.40132623645158,-0.3840055635301681
713.4003750712561,-0.3840267770144276,-11.71329081509472,-73.84480227712237,-0.3859686074508641
735.6422544596413,-0.3855623897327815,-11.95310273926394,-74.26770623992917,-0.3870834412584362
758.5775750291835,-0.3870629488619732,-12.19295746018529,-74.68402030288141,-0.3884950686403125
782.2279563860025,-0.3886030975582997,-12.43399266893502,-75.09215262607223,-0.3897784040990188
806.6156921766136,-0.3894786622205502,-12.6756633762287,-75.4810333511554,-0.3903447939696945
831.7637711026708,-0.3907180280249257,-12.91906686384699,-75.86679081437113,-0.3918200192472782
857.6958985908941,-0.3922170372106198,-13.16149727115362,-76.24019273457304,-0.3929077176013545
884.4365191385999,-0.3932720733548988,-13.40543394764858,-76.61365407190459,-0.3942392082685878
912.0108393559096,-0.3944795203834262,-13.65031111161127,-76.96471711989525,-0.3952207348007091
940.4448517263519,-0.3955334992030842,-13.89702968689792,-77.3121447192259,-0.3963986845542941
969.7653591082491,-0.3962741648107799,-14.1451221221506,-77.65438913754156,-0.3970524272111872
1000,-0.3969336953516335,-14.39053319082833,-77.97999533217673,-0.3982574194968347
