Time (s),Channel 1 (V),Channel 2 (V)
0.002624999999999995,-0.001788828496379909,-0.4107218719727404
0.002637499999999994,-0.001788828496379909,-0.4110605003015636
0.00265,-0.001788828496379909,-0.4107218719727402
0.002662499999999998,-0.001788828496379909,-0.4103832436439172
0.002674999999999997,-0.001788828496379909,-0.4097059869862708
0.002687499999999995,-0.001788828496379909,-0.4097059869862708
0.002699999999999994,-0.001788828496379909,-0.4090287303286244
0.0027125,-0.001788828496379909,-0.4083514736709778
0.002724999999999998,-0.001788828496379909,-0.4080128453421549
0.002737499999999997,-0.001788828496379909,-0.4080128453421549
0.002749999999999996,-0.001788828496379909,-0.4073355886845085
0.002762499999999994,-0.001788828496379909,-0.4069969603556853
0.002775,-0.001788828496379909,-0.4059810753692153
0.002787499999999998,-0.001788828496379909,-0.4053038187115693
0.002799999999999997,-0.001788828496379909,-0.4046265620539229
0.002812499999999996,-0.001450950930281368,-0.4042879337250997
0.002824999999999994,-0.001450950930281368,-0.4042879337250997
0.0028375,-0.001450950930281368,-0.402933420409807
0.002849999999999998,-0.001450950930281368,-0.402933420409807
0.002862499999999997,-0.001450950930281368,-0.4025947920809838
0.002874999999999996,-0.001788828496379909,-0.4025947920809838
0.002887499999999994,-0.001788828496379909,-0.4022561637521606
0.0029,-0.001788828496379909,-0.4019175354233372
0.002912499999999998,-0.001788828496379909,-0.4015789070945142
0.002924999999999997,-0.001788828496379909,-0.4002243937792214
0.002937499999999996,-0.001788828496379909,-0.4002243937792214
0.002949999999999994,-0.001788828496379909,-0.3998857654503982
0.0029625,-0.001788828496379755,-0.3998857654503981
0.002974999999999998,-0.001450950930281368,-0.399547137121575
0.002987499999999997,-0.001788828496379909,-0.3988698804639287
0.002999999999999996,-0.001788828496379909,-0.3981926238062823
0.003012499999999994,-0.001450950930281368,-0.3978539954774591
0.003025,-0.001788828496379755,-0.3975153671486356
0.003037499999999999,-0.001450950930281368,-0.3968381104909895
0.003049999999999997,-0.001450950930281368,-0.3968381104909895
0.003062499999999996,-0.001788828496379909,-0.3961608538333432
0.003074999999999994,-0.001788828496379909,-0.39582222550452
0.0030875,-0.001788828496379755,-0.396160853833343
0.003099999999999999,-0.001450950930281368,-0.39582222550452
0.003112499999999997,-0.001450950930281368,-0.394129083860404
0.003124999999999996,-0.001450950930281368,-0.394129083860404
0.003137499999999994,-0.001450950930281368,-0.394129083860404
0.00315,-0.001450950930281522,-0.3934518272027577
0.003162499999999999,-0.001788828496379909,-0.3937904555315808
0.003174999999999997,-0.001788828496379909,-0.392435942216288
0.003187499999999996,-0.001450950930281368,-0.392435942216288
0.003199999999999995,-0.001450950930281368,-0.3917586855586416
0.0032125,-0.001788828496379755,-0.3914200572298183
0.003224999999999999,-0.001450950930281368,-0.3910814289009952
0.003237499999999997,-0.001788828496379909,-0.3900655439145257
0.003249999999999996,-0.001788828496379909,-0.3897269155857025
0.003262499999999995,-0.001450950930281368,-0.3890496589280561
0.003275,-0.001788828496379909,-0.3890496589280561
0.003287499999999999,-0.001788828496379909,-0.3890496589280561
0.003299999999999997,-0.001450950930281368,-0.3887110305992329
0.003312499999999996,-0.001788828496379909,-0.3883724022704097
0.003324999999999995,-0.001450950930281368,-0.3873565172839402
0.0033375,-0.001788828496379909,-0.3870178889551166
0.003349999999999999,-0.001788828496379909,-0.3863406322974706
0.003362499999999997,-0.001450950930281368,-0.3866792606262938
0.003374999999999996,-0.001788828496379909,-0.3856633756398242
0.003387499999999995,-0.001450950930281368,-0.385324747311001
0.003399999999999993,-0.001450950930281368,-0.3839702339957088
0.003412499999999999,-0.001788828496379909,-0.3839702339957082
0.003424999999999997,-0.001450950930281368,-0.383631605666885
0.003437499999999996,-0.001788828496379909,-0.3832929773380618
0.003449999999999995,-0.001450950930281368,-0.3829543490092386
0.003462499999999993,-0.001788828496379756,-0.3819384640227695
0.003474999999999999,-0.001450950930281368,-0.3815998356939458
0.003487499999999998,-0.001788828496379909,-0.3812612073651227
0.003499999999999996,-0.001450950930281368,-0.3809225790362995
0.003512499999999995,-0.001450950930281368,-0.3812612073651227
0.003524999999999993,-0.001450950930281368,-0.3809225790362997
0.003537499999999999,-0.001788828496379909,-0.3802453223786531
0.003549999999999998,-0.001788828496379909,-0.3799066940498299
0.003562499999999996,-0.001788828496379909,-0.3792294373921835
0.003574999999999995,-0.001788828496379909,-0.3788908090633603
0.003587499999999993,-0.001788828496379909,-0.3785521807345373
0.003599999999999999,-0.001450950930281368,-0.378213552405714
0.003612499999999998,-0.001450950930281368,-0.3778749240768908
0.003624999999999996,-0.001788828496379909,-0.3775362957480676
0.003637499999999995,-0.001788828496379909,-0.3771976674192444
0.003649999999999994,-0.001450950930281522,-0.3765204107615983
0.003662499999999999,-0.001450950930281368,-0.376520410761598
0.003674999999999998,-0.001450950930281368,-0.3761817824327748
0.003687499999999996,-0.001788828496379909,-0.3751658974463052
0.003699999999999995,-0.001788828496379909,-0.374827269117482
0.003712499999999994,-0.001450950930281522,-0.3738113841310129
0.003724999999999999,-0.001788828496379909,-0.3738113841310124
0.003737499999999998,-0.001450950930281368,-0.3741500124598356
0.003749999999999996,-0.001450950930281368,-0.3731341274733661
0.003762499999999995,-0.001450950930281368,-0.3731341274733661
0.003774999999999994,-0.001450950930281368,-0.37245687081572
0.003787499999999999,-0.001450950930281368,-0.3724568708157197
0.003799999999999998,-0.001788828496379909,-0.3714409858292501
0.003812499999999996,-0.001113073364182827,-0.3711023575004269
0.003824999999999995,-0.001450950930281368,-0.3704251008427805
0.003837499999999994,-0.001788828496379756,-0.3704251008427805
0.003849999999999999,-0.001788828496379909,-0.3700864725139573
0.003862499999999998,-0.001788828496379909,-0.3690705875274878
0.003874999999999997,-0.001788828496379909,-0.3683933308698414
0.003887499999999995,-0.001450950930281368,-0.3680547025410182
0.003899999999999994,-0.001450950930281368,-0.3680547025410182
0.003912499999999999,-0.001450950930281368,-0.3670388175545486
0.003924999999999998,-0.001788828496379909,-0.3670388175545486
0.003937499999999997,-0.001450950930281368,-0.3660229325680791
0.003949999999999995,-0.001450950930281368,-0.3660229325680791
0.003962499999999994,-0.001788828496379756,-0.3660229325680791
0.003974999999999999,-0.001450950930281368,-0.3656843042392559
0.003987499999999998,-0.001788828496379909,-0.3653456759104327
0.003999999999999997,-0.001450950930281368,-0.3650070475816095
0.004012499999999995,-0.001788828496379909,-0.3643297909239631
0.004024999999999994,-0.001788828496379909,-0.3629752776086709
0.004037499999999999,-0.001450950930281368,-0.3626366492798471
0.004049999999999998,-0.001450950930281368,-0.3622980209510239
0.004062499999999997,-0.001450950930281368,-0.3622980209510239
0.004074999999999995,-0.001788828496379909,-0.3616207642933775
0.004087499999999994,-0.001450950930281368,-0.3609435076357311
0.004099999999999999,-0.001450950930281368,-0.3606048793069079
0.004112499999999998,-0.001450950930281368,-0.3602662509780848
0.004124999999999997,-0.001450950930281368,-0.3602662509780848
0.004137499999999995,-0.001450950930281368,-0.3592503659916152
0.004149999999999994,-0.001788828496379909,-0.3595889943204384
0.0041625,-0.001450950930281368,-0.3582344810051456
0.004174999999999998,-0.001450950930281368,-0.3582344810051456
0.004187499999999997,-0.001450950930281368,-0.3582344810051456
0.004199999999999995,-0.001788828496379909,-0.3578958526763224
0.004212499999999994,-0.001450950930281368,-0.3575572243474992
0.004225,-0.001450950930281368,-0.3568799676898529
0.004237499999999998,-0.001450950930281368,-0.3568799676898529
0.004249999999999997,-0.001450950930281368,-0.3558640827033833
0.004262499999999995,-0.001450950930281368,-0.3555254543745601
0.004274999999999994,-0.001450950930281368,-0.3551868260457369
0.0042875,-0.001450950930281522,-0.3548481977169137
0.004299999999999998,-0.001788828496379909,-0.3548481977169137
0.004312499999999997,-0.001450950930281368,-0.3531550560727977
0.004324999999999996,-0.001450950930281368,-0.3528164277439745
0.004337499999999994,-0.001450950930281368,-0.3521391710863281
0.00435,-0.001450950930281522,-0.352477799415151
0.004362499999999998,-0.001788828496379909,-0.3518005427575049
0.004374999999999997,-0.001450950930281368,-0.3518005427575049
0.004387499999999996,-0.001450950930281368,-0.3518005427575049
0.004399999999999994,-0.001450950930281368,-0.3511232860998586
0.0044125,-0.001450950930281368,-0.3507846577710351
0.004424999999999998,-0.001450950930281368,-0.350107401113389
0.004437499999999997,-0.001788828496379909,-0.350107401113389
0.004449999999999996,-0.001450950930281368,-0.3490915161269194
0.004462499999999994,-0.001788828496379909,-0.3494301444557426
0.004475,-0.001450950930281368,-0.348752887798096
0.004487499999999998,-0.001450950930281368,-0.3484142594692731
0.004499999999999997,-0.001788828496379909,-0.3477370028116267
0.004512499999999996,-0.001450950930281368,-0.3470597461539803
0.004524999999999994,-0.001450950930281368,-0.3467211178251571
0.0045375,-0.001450950930281368,-0.3460438611675105
0.004549999999999998,-0.001450950930281368,-0.3457052328386875
0.004562499999999997,-0.001788828496379909,-0.3443507195233947
0.004574999999999996,-0.001450950930281368,-0.3443507195233947
0.004587499999999994,-0.001450950930281368,-0.3436734628657483
0.0046,-0.001450950930281522,-0.3440120911945715
0.004612499999999999,-0.001788828496379909,-0.3440120911945715
0.004624999999999997,-0.001788828496379909,-0.3433348345369251
0.004637499999999996,-0.001788828496379909,-0.342996206208102
0.004649999999999994,-0.001450950930281368,-0.3423189495504556
0.0046625,-0.001450950930281368,-0.3426575778792783
0.004674999999999999,-0.001450950930281368,-0.3416416928928092
0.004687499999999997,-0.001450950930281368,-0.341303064563986
0.004699999999999996,-0.001450950930281368,-0.341303064563986
0.004712499999999994,-0.001450950930281368,-0.3402871795775164
0.004725,-0.001450950930281368,-0.3392712945910467
0.004737499999999999,-0.001450950930281368,-0.3389326662622237
0.004749999999999997,-0.001450950930281368,-0.3389326662622237
0.004762499999999996,-0.001113073364182827,-0.3382554096045773
0.004774999999999995,-0.001113073364182827,-0.3379167812757541
0.0047875,-0.001113073364182981,-0.3369008962892843
0.004799999999999999,-0.001450950930281368,-0.3365622679604613
0.004812499999999997,-0.001450950930281368,-0.3365622679604613
0.004824999999999996,-0.001450950930281368,-0.3369008962892845
0.004837499999999995,-0.001450950930281368,-0.3365622679604613
0.00485,-0.001788828496379755,-0.336223639631638
0.004862499999999999,-0.001450950930281368,-0.335885011302815
0.004874999999999997,-0.001450950930281368,-0.3345304979875222
0.004887499999999996,-0.001450950930281368,-0.334191869658699
0.004899999999999995,-0.001450950930281368,-0.3335146130010526
0.004912499999999993,-0.001788828496379756,-0.3338532413298756
0.004924999999999999,-0.001450950930281368,-0.3328373563434062
0.004937499999999997,-0.001450950930281368,-0.3321600996857598
0.004949999999999996,-0.001788828496379909,-0.3318214713569366
0.004962499999999995,-0.001788828496379909,-0.3311442146992902
0.004974999999999993,-0.001450950930281522,-0.3311442146992902
0.004987499999999999,-0.001788828496379909,-0.3301283297128207
0.004999999999999998,-0.001788828496379909,-0.3301283297128207
0.005012499999999996,-0.001788828496379909,-0.3294510730551743
0.005024999999999995,-0.001450950930281368,-0.3287738163975279
0.005037499999999993,-0.001788828496379756,-0.3284351880687049
0.005049999999999999,-0.001788828496379909,-0.3284351880687047
0.005062499999999998,-0.001788828496379909,-0.3284351880687047
0.005074999999999996,-0.001788828496379909,-0.3277579314110583
0.005087499999999995,-0.001450950930281368,-0.3280965597398815
0.005099999999999993,-0.001450950930281368,-0.3267420464245894
0.005112499999999999,-0.001113073364182827,-0.3267420464245888
0.005124999999999998,-0.001450950930281368,-0.3257261614381192
0.005137499999999996,-0.001450950930281368,-0.3257261614381192
0.005149999999999995,-0.001450950930281368,-0.3250489047804728
0.005162499999999993,-0.001450950930281368,-0.3247102764516497
0.005174999999999999,-0.001450950930281368,-0.3243716481228264
0.005187499999999998,-0.001450950930281368,-0.3230171348075336
0.005199999999999996,-0.001450950930281368,-0.3230171348075336
0.005212499999999995,-0.001450950930281368,-0.3226785064787104
0.005224999999999994,-0.001450950930281368,-0.3223398781498874
0.005237499999999999,-0.001450950930281368,-0.322001249821064
0.005249999999999998,-0.001450950930281368,-0.3213239931634177
0.005262499999999996,-0.001113073364182827,-0.3206467365057713
0.005274999999999995,-0.001450950930281368,-0.3206467365057713
0.005287499999999994,-0.001450950930281368,-0.3209853648345943
0.005299999999999999,-0.001450950930281368,-0.3199694798481249
0.005312499999999998,-0.001113073364182827,-0.3199694798481249
0.005324999999999996,-0.001450950930281368,-0.3196308515193017
0.005337499999999995,-0.001788828496379909,-0.3192922231904785
0.005349999999999994,-0.001788828496379909,-0.3182763382040094
0.005362499999999999,-0.001450950930281368,-0.3179377098751858
0.005374999999999998,-0.001450950930281368,-0.3172604532175394
0.005387499999999996,-0.001450950930281368,-0.3169218248887162
0.005399999999999995,-0.001450950930281368,-0.316583196559893
0.005412499999999994,-0.001450950930281368,-0.3152286832446008
0.005424999999999999,-0.001788828496379909,-0.3152286832446002
0.005437499999999998,-0.001450950930281368,-0.314890054915777
0.005449999999999997,-0.001788828496379909,-0.3145514265869538
0.005462499999999995,-0.001788828496379909,-0.3142127982581306
0.005474999999999994,-0.001788828496379909,-0.3145514265869537
0.005487499999999999,-0.001450950930281368,-0.3145514265869538
0.005499999999999998,-0.001450950930281368,-0.3135355416004842
0.005512499999999997,-0.001450950930281368,-0.3135355416004842
0.005524999999999995,-0.001788828496379909,-0.3125196566140147
0.005537499999999994,-0.001788828496379909,-0.3121810282851917
0.005549999999999999,-0.001450950930281368,-0.3121810282851915
0.005562499999999998,-0.001450950930281368,-0.3111651432987219
0.005574999999999997,-0.001450950930281368,-0.3108265149698987
0.005587499999999995,-0.001113073364182827,-0.3101492583122523
0.005599999999999994,-0.001450950930281214,-0.3101492583122523
0.005612499999999999,-0.001450950930281368,-0.309472001654606
0.005624999999999998,-0.001450950930281368,-0.309472001654606
0.005637499999999997,-0.001450950930281368,-0.3081174883393132
0.005649999999999995,-0.001450950930281368,-0.3081174883393132
0.005662499999999994,-0.001450950930281368,-0.30777886001049
0.005674999999999999,-0.001788828496379909,-0.3071016033528436
0.005687499999999998,-0.001450950930281368,-0.3067629750240204
0.005699999999999997,-0.001788828496379909,-0.3067629750240204
0.005712499999999995,-0.001450950930281368,-0.3067629750240204
0.005724999999999994,-0.001788828496379909,-0.3057470900375509
0.0057375,-0.001450950930281368,-0.3054084617087277
0.005749999999999998,-0.001450950930281368,-0.3047312050510813
0.005762499999999997,-0.001450950930281368,-0.3043925767222581
0.005774999999999995,-0.001450950930281368,-0.3040539483934349
0.005787499999999994,-0.001450950930281368,-0.3037153200646117
0.0058,-0.001450950930281368,-0.3030380634069649
0.005812499999999998,-0.001450950930281368,-0.3020221784204957
0.005824999999999997,-0.001450950930281368,-0.3020221784204957
0.005837499999999995,-0.001450950930281368,-0.3016835500916725
0.005849999999999994,-0.001450950930281368,-0.3010062934340261
0.0058625,-0.001450950930281522,-0.3010062934340257
