Time (s),Channel 1 (V),Channel 2 (V)
-0.0002000000000000057,2.22331505862823,0.6566845794016333
-0.0001875000000000002,2.22331505862823,0.6570214706954154
-0.0001750000000000015,2.224316889399475,0.6566845794016333
-0.0001625000000000029,2.224316889399475,0.6566845794016333
-0.0001500000000000043,2.22465083298989,0.6566845794016333
-0.0001375000000000057,2.224984776580305,0.6566845794016333
-0.0001250000000000001,2.224984776580305,0.6566845794016333
-0.0001125000000000015,2.22531872017072,0.6566845794016333
-0.0001000000000000029,2.22531872017072,0.6566845794016333
-8.750000000000424e-05,2.226320550941964,0.6566845794016333
-7.500000000000562e-05,2.226654494532379,0.6566845794016333
-6.250000000000006e-05,2.226988438122795,0.6566845794016333
-5.000000000000143e-05,2.227656325303624,0.6566845794016333
-3.750000000000281e-05,2.227656325303624,0.6566845794016333
-2.500000000000419e-05,2.228324212484454,0.6566845794016333
-1.250000000000556e-05,0.263734070073322,-0.3472514760692431
0,-0.006760238162783828,-0.5055903841468642
1.249999999999862e-05,-0.004422633029880264,-0.5045797102655181
2.499999999999725e-05,-0.002752915077805529,-0.5039059276779537
3.749999999999587e-05,-0.002085027896975636,-0.5028952537966073
4.999999999999449e-05,-0.001417140716145742,-0.5022214712090429
6.250000000000006e-05,-0.001083197125730795,-0.5018845799152606
7.499999999999868e-05,-0.001083197125730795,-0.5015476886214786
8.74999999999973e-05,-0.0007492535353158486,-0.5012107973276964
9.999999999999593e-05,-0.001083197125730795,-0.5002001234463498
0.0001124999999999945,-0.001083197125730795,-0.4998632321525676
0.0001250000000000001,-0.001083197125730795,-0.4995263408587851
0.0001374999999999987,-0.001083197125730795,-0.4988525582712211
0.0001499999999999974,-0.001083197125730795,-0.4988525582712211
0.000162499999999996,-0.001083197125730795,-0.4985156669774389
0.0001749999999999946,-0.001083197125730795,-0.4981787756836568
0.0001875000000000002,-0.001083197125730795,-0.4971681018023101
0.0001999999999999988,-0.001083197125730795,-0.4968312105085281
0.0002124999999999974,-0.0007492535353158486,-0.4968312105085281
0.000224999999999996,-0.001083197125730795,-0.4968312105085281
0.0002374999999999947,-0.001083197125730795,-0.4961574279209637
0.0002499999999999933,-0.001083197125730795,-0.4958205366271817
0.0002624999999999988,-0.001083197125730795,-0.4954836453333994
0.0002749999999999975,-0.001083197125730795,-0.4951467540396172
0.0002874999999999961,-0.001417140716145742,-0.4941360801582707
0.0002999999999999947,-0.001083197125730795,-0.4937991888644885
0.0003124999999999933,-0.001083197125730795,-0.4931254062769245
0.0003249999999999989,-0.001083197125730795,-0.492788514983142
