Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg),Input Signal Magnitude (dB)
63.09573444801933,0.04979772788231306,0.09336540180809928,-26.28030767196776,-0.03817556098442066
65.06288748655574,0.05145914965890955,0.0993005976241661,-27.19216055219989,-0.04116261772889569
67.09137099554111,0.05342512710252525,0.105571340276373,-28.13998833904523,-0.0439922547756116
69.18309709189363,0.0551959315003081,0.1116569526256446,-29.12860556530075,-0.0469044027147002
71.34003750712564,0.05697570919765405,0.1171545330084899,-30.15522954391019,-0.04970244193375287
73.56422544596414,0.05876884512071933,0.1223182389913535,-31.22473444132575,-0.05338049633104523
75.85775750291836,0.06075378628821629,0.1269618525770977,-32.34112875891675,-0.05686922779085728
78.22279563860026,0.06249063076378804,0.1310892222955595,-33.50361973732834,-0.0601235735875351
80.66156921766135,0.06428175448247088,0.1339464397045451,-34.7154275151501,-0.06395323608446257
83.17637711026708,0.06609860067592362,0.1358849689907083,-35.97672683287253,-0.06787169883891889
85.76958985908942,0.06780394660911392,0.136447825547481,-37.29634613269619,-0.07176949453274889
88.44365191385998,0.06926435584603174,0.1351720964181418,-38.6700614703585,-0.07605873846128622
91.20108393559097,0.07085792767981874,0.1318165786718665,-40.10242107403998,-0.08037878573275316
94.04448517263518,0.07188922400852006,0.1263680706379371,-41.59911285806418,-0.08468533202123937
96.97653591082496,0.07296756819970469,0.1178415381182035,-43.15787915337136,-0.08923990914489642
100,0.0739126272160649,0.1055951645261674,-44.78571195701907,-0.09408980457741246
103.1177274593055,0.07384948458848473,0.08973546728620863,-46.48643654122793,-0.09887710036978073
106.3326571637161,0.0738426253290734,0.06917618628910127,-48.25434990992964,-0.1037883885477065
109.6478196143185,0.07327152952854955,0.04316198638837056,-50.0977745906708,-0.1089235926969391
113.0663397949639,0.071976312273323,0.01121456116652626,-52.0182320146475,-0.114402324274789
116.5914401179832,0.07035048412073591,-0.02817424830219279,-54.0146098858355,-0.1198263136332693
120.2264434617413,0.06727939479485887,-0.07489916444479423,-56.08720268738591,-0.1251837846493888
123.9747763028944,0.06369384495108656,-0.1307282010922378,-58.23986914095224,-0.130790805054986
127.8399719463024,0.0589088033066812,-0.1964529208192602,-60.4678875618406,-0.1366848368350132
131.8256738556407,0.05325526798473959,-0.2736429905866081,-62.76738377766835,-0.1423150964461118
135.9356390878526,0.04648559257180203,-0.3629147738605398,-65.14290674944205,-0.148511469065302
140.173741834677,0.03838417444363287,-0.4656275808158602,-67.58829994236478,-0.154290757001745
144.5439770745927,0.02938301976199298,-0.5825894560056293,-70.09529862440958,-0.1603877399639676
149.0504643386196,0.01888541011813171,-0.7153539107609669,-72.6597709863681,-0.1666145495489199
153.6974515935272,0.006830384490986354,-0.8643870798872413,-75.27858683360057,-0.1725728711751097
158.4893192461113,-0.006200981848794829,-1.030915605470675,-77.93903168602232,-0.1788822302431553
163.4305842723138,-0.02052520835272277,-1.215344023670373,-80.63557592197674,-0.1850087917230374
168.5259044750751,-0.03549459994260531,-1.418722250840867,-83.35741714139188,-0.1914089781624352
173.7800828749375,-0.05169769782948468,-1.641190689945478,-86.09314883555197,-0.1978538197722797
179.1980722375334,-0.06826882673764634,-1.883524887391405,-88.83623081819017,-0.2041056320780782
184.7849797422291,-0.08596122065398903,-2.144569976677448,-91.57461423326562,-0.2103058309089025
190.5460717963248,-0.1034786708024477,-2.42537915998818,-94.29963551411321,-0.2165095833197493
196.4867789993467,-0.1214945224051147,-2.724564319339074,-96.99923638820258,-0.2225175100451522
202.6127012621143,-0.1392863462716374,-3.042285832932192,-99.66614162115566,-0.2287721755887095
208.929613085404,-0.1568817933626329,-3.37849389326238,-102.2927572060966,-0.2350704220313085
215.4434690031883,-0.174082249685646,-3.730914548012401,-104.8675202056092,-0.2410868791636897
222.1604091955812,-0.1909801997001233,-4.099293321505937,-107.390131501942,-0.2470835187885645
229.0867652767774,-0.2071961561984936,-4.483583704333545,-109.8501584090579,-0.2532232706935724
236.2290662634462,-0.222553165073982,-4.882061334007779,-112.2495638238711,-0.258813144200917
243.5940447292027,-0.2371937022949127,-5.293705992561243,-114.5747117693865,-0.2646990945796159
251.1886431509579,-0.2510540248586397,-5.71694877597282,-116.8287756486264,-0.2700170003807594
259.0200204531324,-0.2637972140899341,-6.151400720175909,-119.0068189371608,-0.2757628222811241
267.0955587558985,-0.2758071844117723,-6.59595005039855,-121.1098375033172,-0.2813607602098149
275.4228703338166,-0.2874355037121785,-7.04922905055689,-123.1365928292702,-0.2862725188056551
284.0098047914215,-0.2978676900502397,-7.511187004669821,-125.0909757023897,-0.2917045812035097
292.8644564625235,-0.307096291675711,-7.979614407611076,-126.968085167726,-0.2966992941609726
301.9951720402016,-0.3157252933849034,-8.45570745616946,-128.7807513807701,-0.3017342864864315
311.410558444676,-0.3238649128602083,-8.936305821204646,-130.5164431726695,-0.3063475598551974
321.1194909364822,-0.3316311752879961,-9.421536965762185,-132.1850828392875,-0.3109924370691974
331.1311214825911,-0.3383445825472265,-9.912812808935147,-133.7891351415613,-0.3157297472462589
341.4548873833603,-0.3439017569194779,-10.40727693972513,-135.3334797588979,-0.3195342184218214
352.1005201684519,-0.3498546266891634,-10.90688661691674,-136.8100398487707,-0.3240945436237255
363.0780547701014,-0.3552783791605868,-11.40610297099325,-138.234805093052,-0.3280558321406584
374.3978389823811,-0.3596409372669471,-11.90990188788428,-139.6002051364028,-0.332026747641162
386.0705432153813,-0.3642083480568582,-12.41763066305727,-140.9098835159365,-0.3359022937685168
398.1071705534973,-0.3678119131055239,-12.92589656328196,-142.1752862267281,-0.3394883665873522
410.5190671273078,-0.3713814687271729,-13.43482149289336,-143.3840017948639,-0.3428521919930633
423.3179328088209,-0.3745587285776663,-13.94787832437332,-144.5494994479124,-0.3463703593175731
436.5158322401659,-0.3776040861813593,-14.45915886673603,-145.6737462905122,-0.3493611008488287
450.1252062061337,-0.3803004530659064,-14.9718779408047,-146.7489970764832,-0.3529235296658677
464.158883361278,-0.3826981729301855,-15.48634630921596,-147.7887865519471,-0.3557310527764832
478.6300923226382,-0.3853478343408692,-16.00536942490322,-148.7910571259308,-0.3589408474459735
493.5524741394807,-0.3868186574374596,-16.52203425161708,-149.7578609998889,-0.3612391260579256
508.9400951518091,-0.3885977696737622,-17.03603789865943,-150.6822729939568,-0.3638643870086554
524.8074602497726,-0.3903739718404711,-17.55421247355866,-151.5744650487998,-0.3664058550788427
541.1695265464638,-0.3921325133216233,-18.07295934677379,-152.4349400089667,-0.3686408181120701
558.0417174769964,-0.3934249206887126,-18.59273307018082,-153.2609055042853,-0.3708684340708821
575.4399373371569,-0.394277508975221,-19.11068265531095,-154.0689975869722,-0.3731787543624723
593.380586275328,-0.3954923271731041,-19.63279585809765,-154.840892622786,-0.3752219384009625
611.8805757518219,-0.3964206570138915,-20.14650950934712,-155.5936245142073,-0.376953740759782
630.9573444801933,-0.3978549628028019,-20.66698375615375,-156.3075308336165,-0.3790304858185869
650.628874865557,-0.3987127923702889,-21.18712912436198,-157.014575149581,-0.3809536763389695
670.9137099554113,-0.3993488954193419,-21.70349697821,-157.6884050196187,-0.3821252150537566
691.8309709189366,-0.4000827056347434,-22.22072764818888,-158.3438275673618,-0.3840055635301681
713.4003750712561,-0.4010129776425684,-22.75035225646604,-158.9801456732737,-0.3859686074508641
735.6422544596413,-0.4017981671473453,-23.26886725327071,-159.5766577761931,-0.3870834412584362
758.5775750291835,-0.4024163246503147,-23.79206024631681,-160.1713001716676,-0.3884950686403125
782.2279563860025,-0.4025446461204455,-24.31567026129643,-160.7688468489025,-0.3897784040990188
806.6156921766136,-0.4031813445612831,-24.82911746620094,-161.2957370447911,-0.3903447939696945
831.7637711026708,-0.4036247952692415,-25.34817947916926,-161.8293594265733,-0.3918200192472782
857.6958985908941,-0.404228041946117,-25.86476515710838,-162.3558831363411,-0.3929077176013545
884.4365191385999,-0.4044697686058895,-26.3863412970786,-162.8573991130191,-0.3942392082685878
912.0108393559096,-0.404733945929713,-26.90730139717803,-163.363727512329,-0.3952207348007091
940.4448517263519,-0.4050533195055256,-27.4270228582761,-163.828169794699,-0.3963986845542941
969.7653591082491,-0.4054808004708524,-27.9452080278222,-164.2674854260853,-0.3970524272111872
1000,-0.4059908870817887,-28.45933590706887,-164.7276116488935,-0.3982574194968347
